SKU_ID,Product_Name,Merchant_SKU_ID,Merchant_SKU_Name,Product_Type,Meta Category,Cost,MRP,price,Block_qty,Ordered_qty,Available_promise_qty,Total_Qty,Warehouse,TTWH,status,HSN Code,Image,Qty Sold in last 30 days,Days on Hand
FN2095417-S-PM9338,Arlo Velvet 1 Seater Sofa In Wine Red Colour,AS-480-1S-WineVelvet,AS-480-1S-WineVelvet,simple,Furniture,13850,41999,36469,---,---,---,0,Bhiwandi WH,6,Out of Stock,94036000,https://i1.pepperfry.com/media/catalog/product/a/r/60x66/arlo-velvet-1-seater-sofa-in-wine-red-colour-arlo-velvet-1-seater-sofa-in-wine-red-colour-wqebra.jpg,0,0
FN2095418-S-PM9338,Arlo Velvet 2 Seater Sofa In Wine Red Colour,AS-480-2S-WineVelvet,AS-480-2S-WineVelvet,simple,Furniture,18314,61999,55293,---,---,---,0,Bhiwandi WH,6,Out of Stock,94036000,https://i1.pepperfry.com/media/catalog/product/a/r/60x66/arlo-velvet-2-seater-sofa-in-wine-red-colour-arlo-velvet-2-seater-sofa-in-wine-red-colour-7yuexu.jpg,0,0
FN2095419-S-PM9338,Arlo Velvet 3 Seater Sofa In Wine Red Colour,AS-480-3S-WineVelvet,AS-480-3S-WineVelvet,simple,Furniture,22434,78999,74116,---,---,---,0,Bhiwandi WH,6,Out of Stock,94036000,https://i1.pepperfry.com/media/catalog/product/a/r/60x66/arlo-velvet-3-seater-sofa-in-wine-red-colour-arlo-velvet-3-seater-sofa-in-wine-red-colour-hou502.jpg,0,0
FN2095420-S-PM9338,Arlo Velvet 1 Seater Sofa In Mulberry Colour,AS-480-1S-MulberryVelvet,AS-480-1S-MulberryVelvet,simple,Furniture,13850,41999,36469,---,---,---,0,Bhiwandi WH,6,Out of Stock,94036000,https://i1.pepperfry.com/media/catalog/product/a/r/60x66/arlo-velvet-1-seater-sofa-in-mulberry-colour-arlo-velvet-1-seater-sofa-in-mulberry-colour-wncgbs.jpg,0,0
FN2095421-S-PM9338,Arlo Velvet 2 Seater Sofa In Mulberry Colour,AS-480-2S-MulberryVelvet,AS-480-2S-MulberryVelvet,simple,Furniture,18314,61999,55293,---,---,---,0,Bhiwandi WH,6,Out of Stock,94036000,https://i1.pepperfry.com/media/catalog/product/a/r/60x66/arlo-velvet-2-seater-sofa-in-mulberry-colour-arlo-velvet-2-seater-sofa-in-mulberry-colour-l3kq5h.jpg,0,0
FN2095422-S-PM9338,Arlo Velvet 3 Seater Sofa In Mulberry Colour,AS-480-3S-MulberryVelvet,AS-480-3S-MulberryVelvet,simple,Furniture,22434,78999,74116,---,---,---,0,Bhiwandi WH,6,Out of Stock,94036000,https://i1.pepperfry.com/media/catalog/product/a/r/60x66/arlo-velvet-3-seater-sofa-in-mulberry-colour-arlo-velvet-3-seater-sofa-in-mulberry-colour-1zunbp.jpg,0,0
FN2095423-S-PM9338,Arlo Fabric 1 Seater Sofa In Beige Colour,AS-480-1S-TexturedBeigeVelvet,AS-480-1S-TexturedBeigeVelvet,simple,Furniture,13850,41999,36469,---,---,---,0,Bhiwandi WH,6,Out of Stock,94036000,https://i1.pepperfry.com/media/catalog/product/a/r/60x66/arlo-velvet-1-seater-sofa-in-beige-colour-arlo-velvet-1-seater-sofa-in-beige-colour-jfyjj2.jpg,0,0
FN2095424-S-PM9338,Arlo Fabric 2 Seater Sofa In Beige Colour,AS-480-2S-TexturedBeigeVelvet,AS-480-2S-TexturedBeigeVelvet,simple,Furniture,18314,61999,55293,---,---,---,0,Bhiwandi WH,6,Out of Stock,94036000,https://i1.pepperfry.com/media/catalog/product/a/r/60x66/arlo-velvet-2-seater-sofa-in-beige-colour-arlo-velvet-2-seater-sofa-in-beige-colour-ocynpc.jpg,0,0
FN2095425-S-PM9338,Arlo Fabric 3 Seater Sofa In Beige Colour,AS-480-3S-TexturedBeigeVelvet,AS-480-3S-TexturedBeigeVelvet,simple,Furniture,22434,78999,74116,---,---,---,0,Bhiwandi WH,6,Out of Stock,94036000,https://i1.pepperfry.com/media/catalog/product/a/r/60x66/arlo-velvet-3-seater-sofa-in-beige-colour-arlo-velvet-3-seater-sofa-in-beige-colour-cjvizu.jpg,0,0
FN2095426-S-PM9338,Arlo Velvet 1 Seater Sofa In Emerald Green Colour,AS-480 -1S-GreenVelvet,AS-480 -1S-GreenVelvet,simple,Furniture,13850,41999,36469,---,---,---,0,Bhiwandi WH,6,Out of Stock,94036000,https://i1.pepperfry.com/media/catalog/product/a/r/60x66/arlo-velvet-1-seater-sofa-in-emerald-green-colour-arlo-velvet-1-seater-sofa-in-emerald-green-colour-rt24z0.jpg,0,0
FN2095427-S-PM9338,Arlo Velvet 2 Seater Sofa In Emerald Green Colour,AS-480-2S-GreenVelvet,AS-480-2S-GreenVelvet,simple,Furniture,18314,61999,55293,---,---,---,0,Bhiwandi WH,6,Out of Stock,94036000,https://i1.pepperfry.com/media/catalog/product/a/r/60x66/arlo-velvet-2-seater-sofa-in-emerald-green-colour-arlo-velvet-2-seater-sofa-in-emerald-green-colour-oqwdch.jpg,0,0
FN2095428-S-PM9338,Arlo Velvet 3 Seater Sofa In Emerald Green Colour,AS-480-3S-GreenVelvet,AS-480-3S-GreenVelvet,simple,Furniture,22434,78999,74116,---,---,---,0,Bhiwandi WH,6,Out of Stock,94036000,https://i1.pepperfry.com/media/catalog/product/a/r/60x66/arlo-velvet-3-seater-sofa-in-emerald-green-colour-arlo-velvet-3-seater-sofa-in-emerald-green-colour-e8chxg.jpg,0,0
FN2095429-S-PM9338,Penza Fabric 1 Seater Sofa in Navy Blue Colour,AS-105-1StrAzora 56136(Navy Blue),AS-105-1StrAzora 56136(Navy Blue),simple,Furniture,12178,38999,33749,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/p/e/60x66/penza-fabric-1-seater-sofa-in-navy-blue-colour-penza-fabric-1-seater-sofa-in-navy-blue-colour-z63jta.jpg,0,0
FN2095430-S-PM9338,Penza Fabric 2 Seater Sofa in Navy Blue Colour,AS-105-2StrAzora 56136(Navy Blue),AS-105-2StrAzora 56136(Navy Blue),simple,Furniture,16879,52999,46249,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/p/e/60x66/penza-fabric-2-seater-sofa-in-navy-blue-colour-penza-fabric-2-seater-sofa-in-navy-blue-colour-ypip9s.jpg,0,0
FN2095431-S-PM9338,Penza Fabric 3 Seater Sofa in Navy Blue Colour,AS-105-3StrAzora 56136(Navy Blue),AS-105-3StrAzora 56136(Navy Blue),simple,Furniture,19484,61999,53749,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/p/e/60x66/penza-fabric-3-seater-sofa-in-navy-blue-colour-penza-fabric-3-seater-sofa-in-navy-blue-colour-xbudff.jpg,0,0
FN2095432-S-PM9338,Penza Fabric 1 Seater Sofa in Sandy Brown Colour,AS-105-1S-Azora58007(Sandy Brown),AS-105-1S-Azora58007(Sandy Brown),simple,Furniture,12178,38999,36665,---,---,---,0,Bhiwandi WH,6,Out of Stock,94036000,https://i1.pepperfry.com/media/catalog/product/p/e/60x66/penza-fabric-1-seater-sofa-in-sandy-brown-colour-penza-fabric-1-seater-sofa-in-sandy-brown-colour-amzwm1.jpg,0,0
FN2095433-S-PM9338,Penza Fabric 2 Seater Sofa in Sandy Brown Colour,AS-105-2S-Azora58007(Sandy Brown),AS-105-2S-Azora58007(Sandy Brown),simple,Furniture,16879,52999,49999,---,---,---,0,Bhiwandi WH,6,Out of Stock,94036000,https://i1.pepperfry.com/media/catalog/product/p/e/60x66/penza-fabric-2-seater-sofa-in-sandy-brown-colour-penza-fabric-2-seater-sofa-in-sandy-brown-colour-d6ybvn.jpg,0,0
FN2095434-S-PM9338,Penza Fabric 3 Seater Sofa in Sandy Brown Colour,AS-105-3S-Azora58007(Sandy Brown),AS-105-3S-Azora58007(Sandy Brown),simple,Furniture,19484,61999,57999,---,---,---,0,Bhiwandi WH,6,Out of Stock,94036000,https://i1.pepperfry.com/media/catalog/product/p/e/60x66/penza-fabric-3-seater-sofa-in-sandy-brown-colour-penza-fabric-3-seater-sofa-in-sandy-brown-colour-po6yhh.jpg,0,0
FN2095435-S-PM9338,Penza Velvet 1 Seater Sofa in Emerald Green Colour,AS-105-1S-DeepGreenVelvet,AS-105-1S-DeepGreenVelvet,simple,Furniture,12178,38999,33749,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/p/e/60x66/penza-velvet-1-seater-sofa-in-emerald-green-colour-penza-velvet-1-seater-sofa-in-emerald-green-colou-a664pa.jpg,0,0
FN2095436-S-PM9338,Penza Velvet 2 Seater Sofa in Emerald Green Colour,AS-105-2S-DeepGreenVelvet,AS-105-2S-DeepGreenVelvet,simple,Furniture,16879,52999,46249,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/p/e/60x66/penza-velvet-2-seater-sofa-in-emerald-green-colour-penza-velvet-2-seater-sofa-in-emerald-green-colou-8s5iy1.jpg,0,0
FN2095437-S-PM9338,Penza Velvet 3 Seater Sofa in Emerald Green Colour,AS-105-3S-DeepGreenVelvet,AS-105-3S-DeepGreenVelvet,simple,Furniture,19484,61999,53749,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/p/e/60x66/penza-velvet-3-seater-sofa-in-emerald-green-colour-penza-velvet-3-seater-sofa-in-emerald-green-colou-ri7woh.jpg,0,0
FN2095438-S-PM9338,Penza Leatherette 1 Seater Sofa In Dark Green Colour,AS-105-1S-GreenPVC,AS-105-1S-GreenPVC,simple,Furniture,12178,38999,33749,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/p/e/60x66/penza-leatherette-1-seater-sofa-in-dark-green-colour-penza-leatherette-1-seater-sofa-in-dark-green-c-ev05by.jpg,0,0
FN2095439-S-PM9338,Penza Leatherette 2 Seater Sofa In Dark Green Colour,AS-105-2S-GreenPVC,AS-105-2S-GreenPVC,simple,Furniture,16879,52999,46249,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/p/e/60x66/penza-leatherette-2-seater-sofa-in-dark-green-colour-penza-leatherette-2-seater-sofa-in-dark-green-c-q5wbde.jpg,0,0
FN2095440-S-PM9338,Penza Leatherette 3 Seater Sofa In Dark Green Colour,AS-105-3S-GreenPVC,AS-105-3S-GreenPVC,simple,Furniture,19484,61999,53749,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/p/e/60x66/penza-leatherette-3-seater-sofa-in-dark-green-colour-penza-leatherette-3-seater-sofa-in-dark-green-c-tk3uba.jpg,0,0
FN2095441-S-PM9338,Aelber Velvet 1 Seater Sofa In Berry Red Colour,AS-499-1Str-DarkRedVelvet,AS-499-1Str-DarkRedVelvet,simple,Furniture,12121,39999,37799,---,---,10,10,Bhiwandi WH,6,Live,94036000,https://i1.pepperfry.com/media/catalog/product/a/e/60x66/aelber-velvet-1-seater-sofa-in-berry-red-colour-aelber-velvet-1-seater-sofa-in-berry-red-colour-tvd0vs.jpg,0,0
FN2095442-S-PM9338,Aelber Velvet 2 Seater Sofa In Berry Red Colour,AS-499-2Str-DarkRedVelvet,AS-499-2Str-DarkRedVelvet,simple,Furniture,18054,59499,57141,---,2,---,2,Bhiwandi WH,6,Out of Stock,94036000,https://i1.pepperfry.com/media/catalog/product/a/e/60x66/aelber-velvet-2-seater-sofa-in-berry-red-colour-aelber-velvet-2-seater-sofa-in-berry-red-colour-ps2awn.jpg,2,0
FN2095443-S-PM9338,Aelber Velvet 3 Seater Sofa In Berry Red Colour,AS-499-3Str-DarkRedVelvet,AS-499-3Str-DarkRedVelvet,simple,Furniture,20532,67999,65332,---,---,2,2,Bhiwandi WH,6,Live,94036000,https://i1.pepperfry.com/media/catalog/product/a/e/60x66/aelber-velvet-3-seater-sofa-in-berry-red-colour-aelber-velvet-3-seater-sofa-in-berry-red-colour-cwzrzb.jpg,0,0
FN2095444-S-PM9338,Aelber Velvet 1 Seater Sofa In Olive Green Colour,AS-499-1Str-OliveGreenVelvet,AS-499-1Str-OliveGreenVelvet,simple,Furniture,12121,37999,33124,---,---,10,10,Bhiwandi WH,6,Live,94036000,https://i1.pepperfry.com/media/catalog/product/a/e/60x66/aelber-velvet-1-seater-sofa-in-olive-green-colour-aelber-velvet-1-seater-sofa-in-olive-green-colour-yilvjb.jpg,0,0
FN2095445-S-PM9338,Aelber Velvet 2 Seater Sofa In Olive Green Colour,AS-499-2Str-OliveGreenVelvet,AS-499-2Str-OliveGreenVelvet,simple,Furniture,18054,56999,49374,---,---,10,10,Bhiwandi WH,6,Live,94036000,https://i1.pepperfry.com/media/catalog/product/a/e/60x66/aelber-velvet-2-seater-sofa-in-olive-green-colour-aelber-velvet-2-seater-sofa-in-olive-green-colour-qzi2xs.jpg,0,0
FN2095446-S-PM9338,Aelber Velvet 3 Seater Sofa In Olive Green Colour,AS-499-3Str-OliveGreenVelvet,AS-499-3Str-OliveGreenVelvet,simple,Furniture,20532,64999,56249,---,---,10,10,Bhiwandi WH,6,Live,94036000,https://i1.pepperfry.com/media/catalog/product/a/e/60x66/aelber-velvet-3-seater-sofa-in-olive-green-colour-aelber-velvet-3-seater-sofa-in-olive-green-colour-zaqg14.jpg,0,0
FN2095447-S-PM9338,Aelber Fabric 1 Seater Sofa In Chestnut Brown Colour,AS-499-1Str-Azora58109(ChestnutBrown),AS-499-1Str-Azora58109(ChestnutBrown),simple,Furniture,11757,37999,34116,---,---,---,0,Bhiwandi WH,6,Out of Stock,94036000,https://i1.pepperfry.com/media/catalog/product/a/e/60x66/aelber-fabric-1-seater-sofa-in-chestnut-brown-colour-aelber-fabric-1-seater-sofa-in-chestnut-brown-c-od830l.jpg,0,0
FN2095448-S-PM9338,Aelber Fabric 2 Seater Sofa In Chestnut Brown Colour,AS-499-2Str-Azora58109(ChestnutBrown),AS-499-2Str-Azora58109(ChestnutBrown),simple,Furniture,17512,56999,51764,---,---,---,0,Bhiwandi WH,6,Out of Stock,94036000,https://i1.pepperfry.com/media/catalog/product/a/e/60x66/aelber-fabric-2-seater-sofa-in-chestnut-brown-colour-aelber-fabric-2-seater-sofa-in-chestnut-brown-c-gyyrr0.jpg,0,0
FN2095449-S-PM9338,Aelber Fabric 3 Seater Sofa In Chestnut Brown Colour,AS-499-3Str-Azora58109(ChestnutBrown),AS-499-3Str-Azora58109(ChestnutBrown),simple,Furniture,19916,64999,61175,---,---,---,0,Bhiwandi WH,6,Out of Stock,94036000,https://i1.pepperfry.com/media/catalog/product/a/e/60x66/aelber-fabric-3-seater-sofa-in-chestnut-brown-colour-aelber-fabric-3-seater-sofa-in-chestnut-brown-c-q0nevl.jpg,0,0
FN2095450-S-PM9338,Aelber Fabric 1 Seater Sofa In Charcoal Grey Colour,AS-499-1Str-Azora58146(CharcoalGrey),AS-499-1Str-Azora58146(CharcoalGrey),simple,Furniture,11757,37999,34116,---,---,---,0,Bhiwandi WH,6,Out of Stock,94036000,https://i1.pepperfry.com/media/catalog/product/a/e/60x66/aelber-fabric-1-seater-sofa-in-charcoal-grey-colour-aelber-fabric-1-seater-sofa-in-charcoal-grey-col-tgzcrj.jpg,0,0
FN2095451-S-PM9338,Aelber Fabric 2 Seater Sofa In Charcoal Grey Colour,AS-499-2Str-Azora58146(CharcoalGrey),AS-499-2Str-Azora58146(CharcoalGrey),simple,Furniture,17512,56999,51764,---,---,---,0,Bhiwandi WH,6,Out of Stock,94036000,https://i1.pepperfry.com/media/catalog/product/a/e/60x66/aelber-fabric-2-seater-sofa-in-charcoal-grey-colour-aelber-fabric-2-seater-sofa-in-charcoal-grey-col-1eadnq.jpg,0,0
FN2095452-S-PM9338,Aelber Fabric 3 Seater Sofa In Charcoal Grey Colour,AS-499-3Str-Azora58146(CharcoalGrey),AS-499-3Str-Azora58146(CharcoalGrey),simple,Furniture,19916,64999,61175,---,---,---,0,Bhiwandi WH,6,Out of Stock,94036000,https://i1.pepperfry.com/media/catalog/product/a/e/60x66/aelber-fabric-3-seater-sofa-in-charcoal-grey-colour-aelber-fabric-3-seater-sofa-in-charcoal-grey-col-5szwwy.jpg,0,0
FN2095453-S-PM9338,Aelber Velvet 1 Seater Sofa In Powder Blue Colour,AS-499-1Str-PowderBlueVelvet,AS-499-1Str-PowderBlueVelvet,simple,Furniture,12121,39999,17499,---,---,---,0,Bhiwandi WH,6,Out of Stock,94036000,https://i1.pepperfry.com/media/catalog/product/a/e/60x66/aelber-velvet-1-seater-sofa-in-powder-blue-colour-aelber-velvet-1-seater-sofa-in-powder-blue-colour-hzysyp.jpg,0,0
FN2095454-S-PM9338,Aelber Velvet 2 Seater Sofa In Powder Blue Colour,AS-499-2Str-PowderBlueVelvet,AS-499-2Str-PowderBlueVelvet,simple,Furniture,18054,56999,49999,---,---,20,20,Bhiwandi WH,6,Live,94036000,https://i1.pepperfry.com/media/catalog/product/a/e/60x66/aelber-velvet-2-seater-sofa-in-powder-blue-colour-aelber-velvet-2-seater-sofa-in-powder-blue-colour-mkrjll.jpg,0,0
FN2095455-S-PM9338,Aelber Velvet 3 Seater Sofa In Powder Blue Colour,AS-499-3Str-PowderBlueVelvet,AS-499-3Str-PowderBlueVelvet,simple,Furniture,20532,64999,60665,---,---,10,10,Bhiwandi WH,6,Live,94036000,https://i1.pepperfry.com/media/catalog/product/a/e/60x66/aelber-velvet-3-seater-sofa-in-powder-blue-colour-aelber-velvet-3-seater-sofa-in-powder-blue-colour-loezze.jpg,0,0
FN2095456-S-PM9338,Imelda Fabric 1 Seater Sofa In Navy Blue Colour,AS-385-1StrAzora56136(NavyBlue),AS-385-1StrAzora56136(NavyBlue),simple,Furniture,12968,41999,36249,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/i/m/60x66/imelda-fabric-1-seater-sofa-in-navy-blue-colour-imelda-fabric-1-seater-sofa-in-navy-blue-colour-jxzv9z.jpg,0,0
FN2095457-S-PM9338,Imelda Fabric 2 Seater Sofa In Navy Blue Colour,AS-385-2StrAzora56136(NavyBlue),AS-385-2StrAzora56136(NavyBlue),simple,Furniture,17582,54999,48124,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/i/m/60x66/imelda-fabric-2-seater-sofa-in-navy-blue-colour-imelda-fabric-2-seater-sofa-in-navy-blue-colour-dta5x8.jpg,0,0
FN2095458-S-PM9338,Imelda Fabric 3 Seater Sofa In Navy Blue Colour,AS-385-3StrAzora56136(NavyBlue),AS-385-3StrAzora56136(NavyBlue),simple,Furniture,21594,66999,58749,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/i/m/60x66/imelda-fabric-3-seater-sofa-in-navy-blue-colour-imelda-fabric-3-seater-sofa-in-navy-blue-colour-gmxgfw.jpg,0,0
FN2095459-S-PM9338,Imelda Fabric 1 Seater Sofa In Charcoal Grey Colour,AS-385-1StrAzora58146(CharcoalGrey),AS-385-1StrAzora58146(CharcoalGrey),simple,Furniture,12968,41999,36249,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/i/m/60x66/imelda-fabric-1-seater-sofa-in-charcoal-grey-colour-imelda-fabric-1-seater-sofa-in-charcoal-grey-col-nheagt.jpg,0,0
FN2095460-S-PM9338,Imelda Fabric 2 Seater Sofa In Charcoal Grey Colour,AS-385-2StrAzora58146(CharcoalGrey),AS-385-2StrAzora58146(CharcoalGrey),simple,Furniture,17582,54999,48124,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/i/m/60x66/imelda-fabric-2-seater-sofa-in-charcoal-grey-colour-imelda-fabric-2-seater-sofa-in-charcoal-grey-col-hf44ge.jpg,0,0
FN2095461-S-PM9338,Imelda Fabric 3 Seater Sofa In Charcoal Grey Colour,AS-385-3StrAzora58146(CharcoalGrey),AS-385-3StrAzora58146(CharcoalGrey),simple,Furniture,21594,66999,58749,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/i/m/60x66/imelda-fabric-3-seater-sofa-in-charcoal-grey-colour-imelda-fabric-3-seater-sofa-in-charcoal-grey-col-ygouqu.jpg,0,0
FN2095462-S-PM9338,Imelda Velvet 1 Seater Sofa In Power Blue Colour,AS-385-1StrPowderBlueVelvet,AS-385-1StrPowderBlueVelvet,simple,Furniture,12968,41999,36249,---,---,10,10,Bhiwandi WH,6,Live,94036000,https://i1.pepperfry.com/media/catalog/product/i/m/60x66/imelda-velvet-1-seater-sofa-in-power-blue-colour-imelda-velvet-1-seater-sofa-in-power-blue-colour-dkvlpf.jpg,0,0
FN2095463-S-PM9338,Imelda Velvet 2 Seater Sofa In Power Blue Colour,AS-385-2StrPowderBlueVelvet,AS-385-2StrPowderBlueVelvet,simple,Furniture,17582,54999,48124,---,---,10,10,Bhiwandi WH,6,Live,94036000,https://i1.pepperfry.com/media/catalog/product/i/m/60x66/imelda-velvet-2-seater-sofa-in-power-blue-colour-imelda-velvet-2-seater-sofa-in-power-blue-colour-9kq3qp.jpg,0,0
FN2095464-S-PM9338,Imelda Velvet 3 Seater Sofa In Power Blue Colour,AS-385-3StrPowderBlueVelvet,AS-385-3StrPowderBlueVelvet,simple,Furniture,21594,66999,58749,---,---,10,10,Bhiwandi WH,6,Live,94036000,https://i1.pepperfry.com/media/catalog/product/i/m/60x66/imelda-velvet-3-seater-sofa-in-power-blue-colour-imelda-velvet-3-seater-sofa-in-power-blue-colour-0xarsd.jpg,0,0
FN2095465-S-PM9338,Imelda Velvet 1 Seater Sofa In Beige Colour,AS-385-1StrBeigeVelvet,AS-385-1StrBeigeVelvet,simple,Furniture,12968,41999,36249,---,---,10,10,Bhiwandi WH,6,Live,94036000,https://i1.pepperfry.com/media/catalog/product/i/m/60x66/imelda-velvet-1-seater-sofa-in-beige-colour-imelda-velvet-1-seater-sofa-in-beige-colour-xwvjch.jpg,0,0
FN2095466-S-PM9338,Imelda Velvet 2 Seater Sofa In Beige Colour,AS-385-2StrBeigeVelvet,AS-385-2StrBeigeVelvet,simple,Furniture,17582,54999,48124,---,---,10,10,Bhiwandi WH,6,Live,94036000,https://i1.pepperfry.com/media/catalog/product/i/m/60x66/imelda-velvet-2-seater-sofa-in-beige-colour-imelda-velvet-2-seater-sofa-in-beige-colour-bclwk3.jpg,0,0
FN2095467-S-PM9338,Imelda Velvet 3 Seater Sofa In Beige Colour,AS-385-3StrBeigeVelvet,AS-385-3StrBeigeVelvet,simple,Furniture,21594,66999,58749,---,---,10,10,Bhiwandi WH,6,Live,94036000,https://i1.pepperfry.com/media/catalog/product/i/m/60x66/imelda-velvet-3-seater-sofa-in-beige-colour-imelda-velvet-3-seater-sofa-in-beige-colour-jhrjvh.jpg,0,0
FN2095468-S-PM9338,Imelda Velvet 1 Seater Sofa In Fossil Grey Colour,AS-385-1StrDarkGreyVelvet,AS-385-1StrDarkGreyVelvet,simple,Furniture,12968,41999,36249,---,---,10,10,Bhiwandi WH,6,Live,94036000,https://i1.pepperfry.com/media/catalog/product/i/m/60x66/imelda-velvet-1-seater-sofa-in-fossil-grey-colour-imelda-velvet-1-seater-sofa-in-fossil-grey-colour-snymgm.jpg,0,0
FN2095469-S-PM9338,Imelda Velvet 2 Seater Sofa In Fossil Grey Colour,AS-385-2StrDarkGreyVelvet,AS-385-2StrDarkGreyVelvet,simple,Furniture,17582,54999,48124,---,---,10,10,Bhiwandi WH,6,Live,94036000,https://i1.pepperfry.com/media/catalog/product/i/m/60x66/imelda-velvet-2-seater-sofa-in-fossil-grey-colour-imelda-velvet-2-seater-sofa-in-fossil-grey-colour-bcunvm.jpg,0,0
FN2095470-S-PM9338,Imelda Velvet 3 Seater Sofa In Fossil Grey Colour,AS-385-3StrDarkGreyVelvet,AS-385-3StrDarkGreyVelvet,simple,Furniture,21594,66999,58749,---,---,10,10,Bhiwandi WH,6,Live,94036000,https://i1.pepperfry.com/media/catalog/product/i/m/60x66/imelda-velvet-3-seater-sofa-in-fossil-grey-colour-imelda-velvet-3-seater-sofa-in-fossil-grey-colour-0d1nxt.jpg,0,0
FN2095471-S-PM9338,Imelda Fabric 1 Seater Sofa In Violet Colour,AS-385-1StrTexturedVioletVelvet,AS-385-1StrTexturedVioletVelvet,simple,Furniture,12968,41999,36249,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/i/m/60x66/imelda-velvet-1-seater-sofa-in-violet-colour-imelda-velvet-1-seater-sofa-in-violet-colour-qoxjlu.jpg,0,0
FN2095472-S-PM9338,Imelda Fabric 2 Seater Sofa In Violet Colour,AS-385-2StrTexturedVioletVelvet,AS-385-2StrTexturedVioletVelvet,simple,Furniture,17582,54999,48124,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/i/m/60x66/imelda-velvet-2-seater-sofa-in-violet-colour-imelda-velvet-2-seater-sofa-in-violet-colour-kn6xbz.jpg,0,0
FN2095473-S-PM9338,Imelda Fabric 3 Seater Sofa In Violet Colour,AS-385-3StrTexturedVioletVelvet,AS-385-3StrTexturedVioletVelvet,simple,Furniture,21594,66999,58749,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/i/m/60x66/imelda-velvet-3-seater-sofa-in-violet-colour-imelda-velvet-3-seater-sofa-in-violet-colour-b0ygyt.jpg,0,0
FN2095474-S-PM9338,Imelda Fabric 1 Seater Sofa In Green Colour,AS-385-1StrTexturedGreenVelvet,AS-385-1StrTexturedGreenVelvet,simple,Furniture,12968,41999,36249,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/i/m/60x66/imelda-velvet-1-seater-sofa-in-green-colour-imelda-velvet-1-seater-sofa-in-green-colour-icrogj.jpg,0,0
FN2095475-S-PM9338,Imelda Fabric 2 Seater Sofa In Green Colour,AS-385-2StrTexturedGreenVelvet,AS-385-2StrTexturedGreenVelvet,simple,Furniture,17582,54999,48124,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/i/m/60x66/imelda-velvet-2-seater-sofa-in-green-colour-imelda-velvet-2-seater-sofa-in-green-colour-nesshj.jpg,0,0
FN2095476-S-PM9338,Imelda Fabric 3 Seater Sofa In Green Colour,AS-385-3StrTexturedGreenVelvet,AS-385-3StrTexturedGreenVelvet,simple,Furniture,21594,66999,58749,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/i/m/60x66/imelda-velvet-3-seater-sofa-in-green-colour-imelda-velvet-3-seater-sofa-in-green-colour-oc75js.jpg,0,0
FN2095477-S-PM9338,Azalea Fabric 1 Seater Sofa In Violet Colour,AS-475-1Str-TexturedVioletVelvet,AS-475-1Str-TexturedVioletVelvet,simple,Furniture,12934,41999,35293,---,---,---,0,Bhiwandi WH,6,Out of Stock,94036000,https://i1.pepperfry.com/media/catalog/product/a/z/60x66/azalea-fabric-1-seater-sofa-in-violet-colour-azalea-fabric-1-seater-sofa-in-violet-colour-wb9k1t.jpg,0,0
