SKU_ID,Product_Name,Merchant_SKU_ID,Merchant_SKU_Name,Product_Type,"Meta Category",Cost,MRP,price,Block_qty,Ordered_qty,Available_promise_qty,Total_Qty,Warehouse,TTWH,status,"HSN Code",Image,"Qty Sold in last 30 days"
FM1903587-S-WH32516,"Cheshire Velvet 3 Seater Sofa In Teal Blue Colour",Hybrid_AS-481-3Str-VishatTeal,Hybrid_AS-481-3Str-VishatTeal,simple,Furniture,21712,71499,70665,---,---,1,1,"Bhiwandi WH",0,Live,94016100,https://i1.pepperfry.com/media/catalog/product/m/e/60x66/mersin-3-seater-sofa-in-teal-colour---amberville-in-pepperfry-mersin-3-seater-sofa-in-teal-colour----e6zofn.jpg,0
FM1896066-S-WH32516,"Fidel Velvet 3 Seater Sofa In Blush Pink Colour",AS-471-3S-Blush-VishatBlush,AS-471-3S-Blush-VishatBlush,simple,Furniture,17464,57499,55999,---,---,1,1,"Bhiwandi WH",0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/f/i/60x66/fidel-velvet-3-seater-sofa-in-blush-pink-colour-fidel-velvet-3-seater-sofa-in-blush-pink-colour-4g1iqw.jpg,0
FN1745515-S-WH32516,"Amanda Fabric 2 Seater Sofa In Charcoal Grey Colour","AS-384-2 Seater_Charcoal Grey_Azora 140 - 58146_Hybrid","AS-384-2 Seater_Charcoal Grey_Azora 140 - 58146_Hybrid",simple,Furniture,16496,54499,51999,1,---,3,4,"Bhiwandi WH",0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/a/m/60x66/amanda-fabric-2-seater-sofa-in-charcoal-grey-colour-amanda-fabric-2-seater-sofa-in-charcoal-grey-col-qrcvsl.jpg,0
FM1896069-S-WH32516,"Fidel Velvet 2 Seater Sofa In Teal Blue Colour","AS-471-2S-Vishat Teal","AS-471-2S-Vishat Teal",simple,Furniture,14514,47999,45332,---,---,2,2,"Bhiwandi WH",0,Live,94016100,https://i1.pepperfry.com/media/catalog/product/f/i/60x66/fidel-velvet-2-seater-sofa-in-teal-blue-colour-fidel-velvet-2-seater-sofa-in-teal-blue-colour-rylplt.jpg,0
FN2011927-S-WH32516,"Claven Fabric LHS Pull Out Sofa Cum Bed In Beige Colour",AS-465L-LHS-SCB-Beige-Azora59204,AS-465L-LHS-SCB-Beige-Azora59204,simple,Furniture,28361,91999,88665,---,---,1,1,"Bhiwandi WH",0,Live,94036000,https://i1.pepperfry.com/media/catalog/product/c/l/60x66/claven-pull-out-lhs-sofa-cum-bed-with-storage-in-beige-colour-by-woodsworth-claven-pull-out-lhs-sofa-aljchx.jpg,0
FN2095546-S-WH32516,"Ines Velvet Pull Out Sofa Cum Bed In Royal Blue Colour With Storage",AS-318-CH-SCB-RoyalBlueVelvet_32516,AS-318-CH-SCB-RoyalBlueVelvet_32516,simple,Furniture,27140,69499,69411,---,---,1,1,"Bhiwandi WH",0,Live,94036000,https://i1.pepperfry.com/media/catalog/product/i/n/60x66/ines-velvet-pull-out-sofa-cum-bed-in-royal-blue-colour-with-storage-ines-velvet-pull-out-sofa-cum-be-90fgrt.jpg,0
FN2095547-S-WH32516,"Ines Fabric Pull Out Sofa Cum Bed In Beige Colour With Storage",AS-318-CH-SCB-Azora59204(Beige)_32516,AS-318-CH-SCB-Azora59204(Beige)_32516,simple,Furniture,27140,69499,69411,---,---,1,1,"Bhiwandi WH",0,Live,94036000,https://i1.pepperfry.com/media/catalog/product/i/n/60x66/ines-fabric-pull-out-sofa-cum-bed-in-beige-colour-with-storage-ines-fabric-pull-out-sofa-cum-bed-in--dbp5ew.jpg,0
FM1896996-S-WH32516,"Fidel Velvet 2 Seater Sofa In Royal Blue Colour",AS-471-2S-BlueVelvet-VISHAT,AS-471-2S-BlueVelvet-VISHAT,simple,Furniture,14514,47999,45332,---,---,1,1,"Bhiwandi WH",0,Live,94016100,https://i1.pepperfry.com/media/catalog/product/f/i/60x66/fidel-velvet-2-seater-sofa-in-royal-blue-colour-fidel-velvet-2-seater-sofa-in-royal-blue-colour-lh9a0i.jpg,0
FM1919787-S-WH32516,"Bucurest Velvet 2 Seater Sofa In Grey Colour",AS-123-2S-GreyVelvet-Iconic57,"2 Seater Sofa",simple,Furniture,13621,51999,21874,---,---,2,2,"Bhiwandi WH",0,Live,94016100,https://i1.pepperfry.com/media/catalog/product/c/l/60x66/clayson-2-seater-sofa-in-grey-colour-by-woodsworth-clayson-2-seater-sofa-in-grey-colour-by-woodswort-f8c2wi.jpg,0
FM1917753-S-WH32516,"Cheshire Leatherette 1 Seater Sofa In Dark Brown Colour",AS-481-1Str-Avio-DarkBrownPVC,"1 Seater Sofa",simple,Furniture,13334,43999,42665,---,---,---,0,"Bhiwandi WH",0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/c/h/60x66/cheshire-leatherette-1-seater-sofa-in-dark-brown-colour-cheshire-leatherette-1-seater-sofa-in-dark-b-takyq1.jpg,1
FM1896994-S-WH32516,"Fidel Velvet 3 Seater Sofa In Royal Blue Colour",AS-471-3S-BlueVelvet-VISHAT,AS-471-3S-BlueVelvet-VISHAT,simple,Furniture,17464,57499,55999,---,---,1,1,"Bhiwandi WH",0,Live,94016100,https://i1.pepperfry.com/media/catalog/product/f/i/60x66/fidel-velvet-3-seater-sofa-in-royal-blue-colour-fidel-velvet-3-seater-sofa-in-royal-blue-colour-5jtxz0.jpg,1
FM1903608-S-WH32516,"Cheshire Velvet 3 Seater Sofa In Royal Blue Colour","Hybrid_AS-481-3S-VISHAT NAVY BLUE VELVET","Hybrid_AS-481-3S-VISHAT NAVY BLUE VELVET",simple,Furniture,20626,71499,70665,---,---,---,0,"Bhiwandi WH",0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/m/e/60x66/mersin-3-seater-sofa-in-blue-colour---amberville-in-pepperfry-mersin-3-seater-sofa-in-blue-colour----6xz0zr.jpg,1
FN1875540-S-WH32516,"Serena Fabric LHS Sectional Sofa (2 + Lounger) In Blue Colour","Serena-LHS 2 Seater-Blue-WH32516","Serena-LHS 2 Seater-Blue-WH32516",simple,Furniture,19424,63999,61332,---,---,1,1,"Bhiwandi WH",0,Live,94036000,https://i1.pepperfry.com/media/catalog/product/s/e/60x66/serena-2-seater-lhs-sofa-in-blue-colour---casacraft-by-pepperfry-serena-2-seater-lhs-sofa-in-blue-co-c3tbnq.jpg,1
FN2125223-S-WH32516,"Fidel Fabric 1 Seater Sofa in Beige Colour","AS-471-1S-CamelYellow-Azora54019__- Colour-Addition - Azora Beige-12092023_01","AS-471-1S-CamelYellow-Azora54019__- Colour-Addition - Azora Beige-12092023_01",simple,Furniture,11446,37999,35999,---,---,---,0,"Bhiwandi WH",14,"Not Live",94036000,https://i1.pepperfry.com/media/catalog/product/f/i/60x66/fidel-fabric-1-seater-sofa-in-beige-colour-fidel-fabric-1-seater-sofa-in-beige-colour-ac5o4x.jpg,0
FN2125242-S-WH32516,"Serena Fabric 2 Seater Sofa in Beige Colour","Serena Fabric 2 Seater Sofa in Beige Colour_011_01","Serena Fabric 2 Seater Sofa in Beige Colour_011_01",simple,Furniture,10561,34999,33332,---,---,---,0,"Bhiwandi WH",14,"Not Live",94036000,https://i1.pepperfry.com/media/catalog/product/s/e/60x66/serena-fabric-2-seater-sofa-in-beige-colour-serena-fabric-2-seater-sofa-in-beige-colour-mbtj5b.jpg,0
FN2125243-S-WH32516,"Serena Fabric 3 Seater Sofa in Beige Colour","Serena Fabric 3 Seater Sofa in Beige Colour_012_01","Serena Fabric 3 Seater Sofa in Beige Colour_012_01",simple,Furniture,12331,40499,38749,---,---,---,0,"Bhiwandi WH",14,"Not Live",94036000,https://i1.pepperfry.com/media/catalog/product/s/e/60x66/serena-fabric-3-seater-sofa-in-beige-colour-serena-fabric-3-seater-sofa-in-beige-colour-a3iwe3.jpg,0
FN2125287-S-WH32516,"Serena Fabric 3 Seater Sofa in Yellow Colour","Serena Fabric 3 Seater Sofa in Beige Colour_026_01","Serena Fabric 3 Seater Sofa in Beige Colour_026_01",simple,Furniture,12331,40499,38749,---,---,---,0,"Bhiwandi WH",14,"Not Live",94036000,https://i1.pepperfry.com/media/catalog/product/s/e/60x66/serena-fabric-3-seater-sofa-in-yellow-colour-serena-fabric-3-seater-sofa-in-yellow-colour-ye7od4.jpg,0
FN2125393-S-WH32516,"Fidel Fabric 3 Seater Sofa in Sandy Brown Colour","AS-471-3S-CamelYellow-Azora54019_..- Colour-Addition - Azora Sandy Brown-12092023_01","AS-471-3S-CamelYellow-Azora54019_..- Colour-Addition - Azora Sandy Brown-12092023_01",simple,Furniture,17464,57499,55999,---,---,---,0,"Bhiwandi WH",14,"Not Live",94036000,https://i1.pepperfry.com/media/catalog/product/f/i/60x66/fidel-fabric-3-seater-sofa-in-brown-colour-fidel-fabric-3-seater-sofa-in-brown-colour-xnq6o9.jpg,0
FN2095549-S-WH32516,"Ines Suede Fabric Pull Out Sofa Cum Bed In Beige Colour With Storage",AS-318-CH-SCB-SuedeBeige_01,AS-318-CH-SCB-SuedeBeige_01,simple,Furniture,27140,69499,69411,---,---,---,0,"Bhiwandi WH",14,"Not Live",94036000,https://i1.pepperfry.com/media/catalog/product/i/n/60x66/ines-suede-fabric-pull-out-sofa-cum-bed-in-beige-colour-with-storage-ines-suede-fabric-pull-out-sofa-wmjhtk.jpg,0
FN2102096-S-WH32516,"Fiorella Solid Wood 2 Seater Sofa In Green Colour",AS-562-2S-MehendiGreenVelvet_,AS-562-2S-MehendiGreenVelvet_,simple,Furniture,26062,106999,42499,---,---,---,0,"Bhiwandi WH",0,"Not Live",94036000,https://i1.pepperfry.com/media/catalog/product/2/-/60x66/2-seater-sofa-green-teak-wood_pm9338-2-seater-sofa-green-teak-wood_pm9338-zdixrd.jpg,1
FM1896070-S-WH32516,"Fidel Velvet 2 Seater Sofa In Blush Pink Colour",AS-471-2S-Blush-VishatBlush,AS-471-2S-Blush-VishatBlush,simple,Furniture,14514,47999,45332,---,---,---,0,"Bhiwandi WH",0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/f/i/60x66/fidel-velvet-2-seater-sofa-in-blush-pink-colour-fidel-velvet-2-seater-sofa-in-blush-pink-colour-wtinv0.jpg,1
FM1963679-S-WH32516,"Ines Fabric Pull Out Sofa Cum Bed In Chestnut Brown Colour With Storage",AS-318-C.H.-SCB-ChestnutBrown-Azora58109,AS-318-C.H.-SCB-ChestnutBrown-Azora58109,simple,Furniture,27140,69499,69411,---,1,---,1,Bangalore,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/i/n/60x66/ines-sofa-cum-bed-in-chestnut-brown-colour---casacraft-by-pepperfry-ines-sofa-cum-bed-in-chestnut-br-ga21xv.jpg,6
FM1990729-S-WH32516,"Bolivar Velvet Dining Chair In Opal Blue Colour","Bolivar Chair in Velvet Opal Blue32516","Bolivar Chair in Velvet Opal Blue32516",simple,Furniture,6903,21999,11249,---,---,---,0,"Bhiwandi WH",0,"Not Live",94036000,https://i1.pepperfry.com/media/catalog/product/b/o/60x66/bolivar-velvet-fabric-dining-chair-in-opal-blue-colour-bolivar-velvet-fabric-dining-chair-in-opal-bl-ger0pk.jpg,0
FN2095454-S-WH32516,"Aelber Velvet 2 Seater Sofa In Powder Blue Colour",AS-499-2Str-PowderBlueVelvet_unique,AS-499-2Str-PowderBlueVelvet_unique,simple,Furniture,16249,56999,49999,---,---,---,0,"Bhiwandi WH",0,"Not Live",94036000,https://i1.pepperfry.com/media/catalog/product/a/e/60x66/aelber-velvet-2-seater-sofa-in-powder-blue-colour-aelber-velvet-2-seater-sofa-in-powder-blue-colour-mkrjll.jpg,0
FM1894772-S-WH32516,"Alisia Fabric 2 Seater Sofa In Sandy Brown Colour","AS-463-2 STR-Sandy Brown-Azora 58007","2 Seater Sofa",simple,Furniture,10753,32999,17499,---,---,3,3,"Bhiwandi WH",0,Live,94016100,https://i1.pepperfry.com/media/catalog/product/a/l/60x66/alisia-2-seater-sofa-in-sandy-brown-azora-color---woodsworth-by-pepperfry-alisia-2-seater-sofa-in-sa-g04xng.jpg,0
FN1850479-S-WH32516,"Serena Fabric 2 Seater Sofa In Blue Colour","Madrid II_Blue_New_2021-3427-WH32516","Madrid II_Blue_New_2021-3427-WH32516",simple,Furniture,10561,33999,31249,---,---,---,0,"Bhiwandi WH",0,"Not Live",94036000,https://i1.pepperfry.com/media/catalog/product/s/e/60x66/serena-fabric-2-seater-sofa-in-blue-colour-serena-fabric-2-seater-sofa-in-blue-colour-f7dxw3.jpg,1
FN2095551-S-WH32516,"Ines Fabric Pull Out Sofa Cum Bed In Blush Colour With Storage",AS-318-CH-SCB-LeoneBlush_32516,AS-318-CH-SCB-LeoneBlush_32516,simple,Furniture,27140,69499,69411,---,1,---,1,"Bhiwandi WH",0,"Not Live",94036000,https://i1.pepperfry.com/media/catalog/product/i/n/60x66/ines-fabric-pull-out-sofa-cum-bed-in-blush-colour-with-storage-ines-fabric-pull-out-sofa-cum-bed-in--tw9dhs.jpg,0
FM1896073-S-WH32516,"Fidel Velvet 1 Seater Sofa In Teal Blue Colour","AS-471-1S-Vishat Teal","AS-471-1S-Vishat Teal",simple,Furniture,11446,37999,35999,---,---,1,1,"Bhiwandi WH",0,Live,94016100,https://i1.pepperfry.com/media/catalog/product/f/i/60x66/fidel-velvet-1-seater-sofa-in-teal-blue-colour-fidel-velvet-1-seater-sofa-in-teal-blue-colour-p8qoxz.jpg,0
FN2011925-S-WH32516,"Ines Fabric Pull Out Sofa Cum Bed In Rust Colour with Storage",AS-318-C.H.-SCB-Rust-Leone13282,AS-318-C.H.-SCB-Rust-Leone13282,simple,Furniture,27140,69499,69411,---,---,---,0,"Bhiwandi WH",0,"Not Live",94036000,https://i1.pepperfry.com/media/catalog/product/i/n/60x66/ines-upholstered-sofa-cum-bed-in-rust-colour-by-casacraft-ines-upholstered-sofa-cum-bed-in-rust-colo-onvxti.jpg,0
FM1919775-S-WH32516,"Aelber Velvet 1 Seater Sofa In Royal Blue Colour",AS-499-1S-NavyBlueVelvet-Iconic56,"1 Seater Sofa",simple,Furniture,10364,39999,16874,---,---,---,0,"Bhiwandi WH",0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/a/e/60x66/aelber-1-seater-velvet-sofa-in-royal-blue-colour-by-casacraft-aelber-1-seater-velvet-sofa-in-royal-b-ybz0uv.jpg,0
FN2102315-S-WH32516,"Lanita Velvet 1 Seater Sofa In Wine Red Colour",AS-524-1S-Wine_,AS-524-1S-Wine_,simple,Furniture,10896,44999,17499,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94036000,https://i1.pepperfry.com/media/catalog/product/1/-/60x66/1-seater-sofa-wine-red-velvet_pm9338-1-seater-sofa-wine-red-velvet_pm9338-d08wgj.jpg,0
FM1907992-S-WH32516,"Bolivar Upholstered Dining Chair In Navy Blue Colour","Chair 3 in Azora Fabrics in Nayy Blue32516","Chair 3 in Azora Fabrics in Nayy Blue32516",simple,Furniture,6903,21999,11249,---,---,---,0,"Bhiwandi WH",0,"Not Live",94036000,https://i1.pepperfry.com/media/catalog/product/b/o/60x66/bolivar-fabric-dining-chair-in-navy-blue-colour-bolivar-fabric-dining-chair-in-navy-blue-colour-igwyeb.jpg,0
FN1857290-S-WH32516,"Kaylee Velvet 3 Seater Sofa In Teal Blue Colour","AS-443-3 Str-VISHAT TEAL/","AS-443-3 Str-VISHAT TEAL/",simple,Furniture,21287,69999,67499,1,---,2,3,"Bhiwandi WH",0,Live,94016100,https://i1.pepperfry.com/media/catalog/product/k/a/60x66/kaylee-velvet-3-seater-sofa-in-teal-blue-colour-kaylee-velvet-3-seater-sofa-in-teal-blue-colour-qpqxhd.jpg,0
FM1912489-S-WH32516,"Ines Fabric Pull Out Sofa Cum Bed In Yellow Colour With Storage","AS-318-SCB-CurveHandle-Yellow-Azora54017 //,_Hybrid","AS-318-SCB-CurveHandle-Yellow-Azora54017 //_Hybrid",simple,Furniture,27140,69499,69411,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94036000,https://i1.pepperfry.com/media/catalog/product/i/n/60x66/ines-sofa-cum-bed-with-storage-in-yellow-colour-by-casacraft-ines-sofa-cum-bed-with-storage-in-yello-1wf82m.jpg,0
FM1913246-S-WH32516,"Kaylee Velvet 2 Seater Sofa In Fossil Grey Colour",AS-443-2S-GreyVelvet-Orchid333_,"AS-443-2S-GreyVelvet-Orchid333,",simple,Furniture,17925,62499,58665,---,---,---,0,"Bhiwandi WH",0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/k/a/60x66/kaylee-2-seater-sofa-in-grey-colour-kaylee-2-seater-sofa-in-grey-colour-mpcvac.jpg,0
FM1903607-S-WH32516,"Azalea Velvet 3 Seater Sofa In Blush Pink Colour","AS-475-3 Str-BlushVelvet-Vishat Blush","AS-475-3 Str-BlushVelvet-Vishat Blush",simple,Furniture,19618,67999,63749,1,---,---,1,"Bhiwandi WH",0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/a/z/60x66/azalea-velvet-3-seater-sofa-in-blush-pink-colour-azalea-velvet-3-seater-sofa-in-blush-pink-colour-i386oe.jpg,0
FM1894764-S-WH32516,"Antwerp Velvet 1 Seater Sofa In Fossil Grey Colour","MSKU_AS-466-1S-Grey-Orchid 333","1 Seater Sofa",simple,Furniture,7822,35999,12499,---,---,2,2,"Bhiwandi WH",0,Live,94016100,https://i1.pepperfry.com/media/catalog/product/a/n/60x66/antwerp-velvet-1-seater-sofa-in-fossil-grey-colour-antwerp-velvet-1-seater-sofa-in-fossil-grey-colou-6mvbef.jpg,0
FM1897007-S-WH32516,"Estevan Velvet 2 Seater Sofa In Berry Red Colour","AS-437-2S-Red Velvet-Iconic 36_","AS-437-2S-Red Velvet-Iconic 36,",simple,Furniture,15099,55999,52499,---,---,---,0,"Bhiwandi WH",0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/s/c/60x66/scarlett-2-seater-sofa-in--garnet-red-colour-scarlett-2-seater-sofa-in--garnet-red-colour-bvno9z.jpg,0
FM1963693-S-WH32516,"Espino Velvet LHS Sectional Sofa (3 + Lounger) In Wine Red Colour",AS-452L-LHS-Wine-Glam621,"Espino LHS Velvet Fabric In Teal Colour",simple,Furniture,29524,108499,69499,---,---,---,0,"Bhiwandi WH",0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/e/s/60x66/espino-3-seater-velvet-lhs--sectional-sofa-in-teal-colour---casacraft-by-pepperfry-espino-3-seater-v-bno5i5.jpg,0
FM1903617-S-WH32516,"Cheshire Leatherette RHS Sectional Sofa (3 + Lounger) in Dark Brown Colour",Hybrid_AS-481L-RHS-AVIO-D.BROWNPVC,"RHS Sectional Sofa",simple,Furniture,35087,121999,82999,---,---,---,0,"Bhiwandi WH",0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/c/h/60x66/cheshire-rhs-sectional-sofa-in-dark-brown-colour---amberville-by-pepperfry-cheshire-rhs-sectional-so-lrwhp3.jpg,0
FM1919771-S-WH32516,"Aelber Velvet 2 Seater Sofa In Royal Blue Colour",AS-499-2S-NavyBlueVelvet-Iconic56,"2 Seater Sofa",simple,Furniture,15761,59499,49999,---,---,---,0,"Bhiwandi WH",0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/a/e/60x66/aelber-velvet-2-seater-sofa-in-royal-blue-colour-aelber-velvet-2-seater-sofa-in-royal-blue-colour-umgeso.jpg,0
FN1877166-S-WH32516,"Ines Fabric Pull Out Sofa Cum Bed In Sandy Brown Colour With Storage",AS-318-SCB-CurvedHandlE-Sandybrown-Azora58007,AS-318-SCB-CurvedHandlE-Sandybrown-Azora58007,simple,Furniture,27140,69499,69411,1,---,---,1,"Bhiwandi WH",0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/i/n/60x66/ines-sofa-cum-bed-in-sandy-brown-colour-by-casacraft-ines-sofa-cum-bed-in-sandy-brown-colour-by-casa-0uh2ni.jpg,0
FN2102120-S-WH32516,"Larenzo Velvet 2 Seater Sofa In Peachy Pink Colour",AS-565-2S-PinkVelvet_,AS-565-2S-PinkVelvet_,simple,Furniture,18290,60499,57332,---,---,---,0,"Bhiwandi WH",0,"Not Live",94036000,https://i1.pepperfry.com/media/catalog/product/2/-/60x66/2-seater-sofa-pink-velvet-fabric_pm9338-2-seater-sofa-pink-velvet-fabric_pm9338-o8z6tm.jpg,0
FN2125229-S-WH32516,"Kaylee Fabric 1 Seater Sofa in Beige Colour",AS-443-1S-Azora56136(NavyBlue)-Studioorder,AS-443-1S-Azora56136(NavyBlue)-Studioorder,simple,Furniture,15034,49499,43075,---,1,---,1,"Bhiwandi WH",14,"Out of Stock",94036000,https://i1.pepperfry.com/media/catalog/product/k/a/60x66/kaylee-fabric-1-seater-sofa-in-beige-colour-kaylee-fabric-1-seater-sofa-in-beige-colour-qvw8yb.jpg,0
FM1896060-S-WH32516,"Fidel Velvet 2 Seater Sofa In Fossil Grey Colour",AS-471-2S-GreyVelvet-Iconic57,AS-471-2S-GreyVelvet-Iconic57,simple,Furniture,14514,47999,45332,---,---,---,0,"Bhiwandi WH",0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/f/i/60x66/fidel-velvet-2-seater-sofa-in-fossil-grey-colour-fidel-velvet-2-seater-sofa-in-fossil-grey-colour-51ljtg.jpg,0
FN2125225-S-WH32516,"Fidel Fabric 3 Seater Sofa in Beige Colour",AS-471-3S-CamelYellow-Azora54019_Studioorder,AS-471-3S-CamelYellow-Azora54019_Studioorder,simple,Furniture,17464,57499,55999,---,---,---,0,"Bhiwandi WH",14,"Not Live",94036000,https://i1.pepperfry.com/media/catalog/product/f/i/60x66/fidel-fabric-3-seater-sofa-in-beige-colour-fidel-fabric-3-seater-sofa-in-beige-colour-zko1fo.jpg,0
FM1900437-S-WH32516,"Fidel Velvet LHS Sectional Sofa (3 + Lounger) In Wine Red Colour",AS-471L-LHS-Wine-Glam621,AS-471L-LHS-Wine-Glam621,simple,Furniture,27848,91999,89999,1,1,---,2,"Bhiwandi WH",0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/f/i/60x66/fidel-lhs-velvet-sectional-sofa-in-wine-red-colour-by-casacraft-fidel-lhs-velvet-sectional-sofa-in-w-ycdd5p.jpg,0
FN2102308-S-WH32516,"Giovanni Velvet 3 Seater Sofa Cum Bed In Peachy Pink Colour",AS-590-3S-SCB-PinkVelvet_,AS-590-3S-SCB-PinkVelvet_,simple,Furniture,25606,76999,73749,---,---,---,0,"Bhiwandi WH",0,"Not Live",94036000,https://i1.pepperfry.com/media/catalog/product/s/o/60x66/sofa-cum-bed-blush-pink-velvet-fabric_pm9338-sofa-cum-bed-blush-pink-velvet-fabric_pm9338-jy3bun.jpg,0
FN2125555-S-WH32516,"Fidel Velvet 2 Seater Sofa in Mint Green Colour","AS-471-2S-WINE VELVET- Studioorder","AS-471-2S-WINE VELVET- Studioorder",simple,Furniture,14514,46999,41175,---,---,---,0,"Bhiwandi WH",14,"Not Live",94036000,https://i1.pepperfry.com/media/catalog/product/f/i/60x66/fidel-velvet-2-seater-sofa-in-mint-green-colour-fidel-velvet-2-seater-sofa-in-mint-green-colour-bxvjx6.jpg,0
FN2160704-S-WH32516,"Aadeswhar Casacraft Swatchbook_WH32516","Aadeswhar Casacraft Swatchbook_WH32516","Aadeswhar Casacraft Swatchbook_WH32516",simple,Furniture,20,25,22,---,---,18,18,"Bhiwandi WH",0,Live,94036000,https://i1.pepperfry.com/media/catalog/product/a/a/60x66/aadeswhar-casacraft-swatchbook_wh32516-aadeswhar-casacraft-swatchbook_wh32516-xtgemo.jpg,0
FM1963691-S-WH32516,"Pedro Velvet LHS Sectional Sofa (3 + Lounger) In Wine Red Colour",AS-512L-LHS-Wine-Glam621,"LHS Wine",simple,Furniture,28087,93499,45624,---,---,---,0,"Bhiwandi WH",0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/p/e/60x66/pedro-3-seater-lhs-sectional-velvet-sofa-in-navy-blue-colour-by-casacraft-pedro-3-seater-lhs-section-v9v67v.jpg,0
FN2085643-S-WH32516,"Espino Velvet LHS Sectional Sofa (3 + Lounger) in Cream Colour",AS-452L-LHS-CreamVelvet-Iconic2,AS-452L-LHS-CreamVelvet-Iconic2,simple,Furniture,29524,98499,48124,---,---,---,0,"Bhiwandi WH",0,"Not Live",94036000,https://i1.pepperfry.com/media/catalog/product/e/s/60x66/espino-velvet-lhs-sectional-sofa--3---lounger--in-cream-colour-espino-velvet-lhs-sectional-sofa--3---ku2kld.jpg,0
FM1903577-S-WH32516,"Arlo Velvet RHS Sectional Sofa (3 + Lounger) In Royal Blue Colour","AS-480L-RHS-Blue/Teal Velvet-2","AS-480L-RHS-Blue/Teal Velvet-2",simple,Furniture,35229,110999,57499,---,---,---,0,"Bhiwandi WH",0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/a/l/60x66/alanzo-velvet-rhs-sectional-sofa--3---lounger--in-royal-blue-colour-alanzo-velvet-rhs-sectional-sofa-klvxfb.jpg,0
FM1894766-S-WH32516,"Antwerp Velvet 2 Seater Sofa In Fossil Grey Colour","MSKU_AS-466-2S-Grey-Orchid 333","2 Seater Sofa",simple,Furniture,10126,45999,16249,---,---,---,0,"Bhiwandi WH",0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/a/r/60x66/arcedior-2-seater-sofa-in-garnet-red--azora-color---woodsworth-by-pepperfry-arcedior-2-seater-sofa-i-h3keih.jpg,0
FM2052820-S-WH32516,"Canedo Velvet Chaise Lounger in Sky Blue Colour","AS-488-CL-SkyBlueVelvet-(8"" GoldenCrossedLegs)_WH","AS-488-CL-SkyBlueVelvet-(8"" GoldenCrossedLegs)_WH",simple,Furniture,16048,52999,51332,---,---,---,0,"Bhiwandi WH",15,"Not Live",94036000,https://i1.pepperfry.com/media/catalog/product/c/a/60x66/canedo-velvet-chaise-lounger-in-sky-blue-colour-by-casacraft-canedo-velvet-chaise-lounger-in-sky-blu-rydnt2.jpg,0
